model,img_idx,true_class,group,hook,repr_dist
D4LensPINN,174,0,flip_h,H14_eff5,0.6368611531400161
D4LensPINN,174,0,flip_h,H14b_eff6,0.2736203121793995
D4LensPINN,174,0,flip_h,H15_before_gap,0.7741286293896691
D4LensPINN,174,0,flip_h,H16_after_gap,0.42066684876404126
D4LensPINN,174,0,flip_h,H17_pre_linear,0.42066684876404126
D4LensPINN,174,0,flip_h_r90,H00_preprocess,1.1684279237813433
D4LensPINN,174,0,flip_h_r90,H01_enc1,1.0973143339954925
D4LensPINN,174,0,flip_h_r90,H02_enc2,0.983720199990342
D4LensPINN,174,0,flip_h_r90,H03_enc3,0.8751987470023378
D4LensPINN,174,0,flip_h_r90,H04_bot,0.7375740367735704
D4LensPINN,174,0,flip_h_r90,H08_kappa_out,0.9488118477041815
D4LensPINN,174,0,flip_h_r90,H09_poisson,0.04744674337807817
D4LensPINN,174,0,flip_h_r90,H10_deflection,0.27070585995556184
D4LensPINN,174,0,flip_h_r90,H11_inv_lens,0.9675759170966727
D4LensPINN,174,0,flip_h_r90,H12_HANDOFF,0.9689596437726837
D4LensPINN,174,0,flip_h_r90,H12b_input_proj,1.036895897513494
D4LensPINN,174,0,flip_h_r90,H13_eff3,1.1053135677151797
D4LensPINN,174,0,flip_h_r90,H13b_eff4,1.151566432172523
D4LensPINN,174,0,flip_h_r90,H14_eff5,1.1157706829389684
D4LensPINN,174,0,flip_h_r90,H14b_eff6,0.661786900681431
D4LensPINN,174,0,flip_h_r90,H15_before_gap,2.514705936399207
D4LensPINN,174,0,flip_h_r90,H16_after_gap,2.893438270079076
D4LensPINN,174,0,flip_h_r90,H17_pre_linear,2.893438270079076
D4LensPINN,174,0,flip_h_r180,H00_preprocess,1.1547818687760527
D4LensPINN,174,0,flip_h_r180,H01_enc1,1.0587143832027452
D4LensPINN,174,0,flip_h_r180,H02_enc2,0.9106329224764073
D4LensPINN,174,0,flip_h_r180,H03_enc3,0.6600781638553477
D4LensPINN,174,0,flip_h_r180,H04_bot,0.4217636917908836
D4LensPINN,174,0,flip_h_r180,H08_kappa_out,0.5463774411835178
D4LensPINN,174,0,flip_h_r180,H09_poisson,0.03401343815851888
D4LensPINN,174,0,flip_h_r180,H10_deflection,0.13803195993900338
D4LensPINN,174,0,flip_h_r180,H11_inv_lens,0.374007333313295
D4LensPINN,174,0,flip_h_r180,H12_HANDOFF,0.3763541915059895
D4LensPINN,174,0,flip_h_r180,H12b_input_proj,0.4524905214875135
D4LensPINN,174,0,flip_h_r180,H13_eff3,0.8498280353403467
D4LensPINN,174,0,flip_h_r180,H13b_eff4,0.737837987031013
D4LensPINN,174,0,flip_h_r180,H14_eff5,0.6485452132316982
D4LensPINN,174,0,flip_h_r180,H14b_eff6,0.21654626288204823
D4LensPINN,174,0,flip_h_r180,H15_before_gap,0.6002874537085903
D4LensPINN,174,0,flip_h_r180,H16_after_gap,0.3284178319620759
D4LensPINN,174,0,flip_h_r180,H17_pre_linear,0.3284178319620759
D4LensPINN,174,0,flip_h_r270,H00_preprocess,1.205207480665595
D4LensPINN,174,0,flip_h_r270,H01_enc1,1.109062804622181
D4LensPINN,174,0,flip_h_r270,H02_enc2,1.0031398381871173
D4LensPINN,174,0,flip_h_r270,H03_enc3,0.8970581691157296
D4LensPINN,174,0,flip_h_r270,H04_bot,0.7440308882525204
D4LensPINN,174,0,flip_h_r270,H08_kappa_out,1.043702287264361
D4LensPINN,174,0,flip_h_r270,H09_poisson,0.06504437392549411
D4LensPINN,174,0,flip_h_r270,H10_deflection,0.4519005934766348
D4LensPINN,174,0,flip_h_r270,H11_inv_lens,0.9503712505509971
D4LensPINN,174,0,flip_h_r270,H12_HANDOFF,0.9517648311292127
D4LensPINN,174,0,flip_h_r270,H12b_input_proj,1.0209222928830937
D4LensPINN,174,0,flip_h_r270,H13_eff3,1.0919466792358823
D4LensPINN,174,0,flip_h_r270,H13b_eff4,1.191594716810598
D4LensPINN,174,0,flip_h_r270,H14_eff5,1.1081893002520997
D4LensPINN,174,0,flip_h_r270,H14b_eff6,0.681939503500027
D4LensPINN,174,0,flip_h_r270,H15_before_gap,2.5866788388191906
D4LensPINN,174,0,flip_h_r270,H16_after_gap,2.9473669785397862
D4LensPINN,174,0,flip_h_r270,H17_pre_linear,2.9473669785397862
D4LensPINN,175,0,e,H00_preprocess,0.0
D4LensPINN,175,0,e,H01_enc1,0.0
D4LensPINN,175,0,e,H02_enc2,0.0
D4LensPINN,175,0,e,H03_enc3,0.0
D4LensPINN,175,0,e,H04_bot,0.0
D4LensPINN,175,0,e,H08_kappa_out,0.0
D4LensPINN,175,0,e,H09_poisson,0.0
D4LensPINN,175,0,e,H10_deflection,0.0
D4LensPINN,175,0,e,H11_inv_lens,0.0
D4LensPINN,175,0,e,H12_HANDOFF,0.0
D4LensPINN,175,0,e,H12b_input_proj,0.0
D4LensPINN,175,0,e,H13_eff3,0.0
D4LensPINN,175,0,e,H13b_eff4,0.0
D4LensPINN,175,0,e,H14_eff5,0.0
D4LensPINN,175,0,e,H14b_eff6,0.0
D4LensPINN,175,0,e,H15_before_gap,0.0
D4LensPINN,175,0,e,H16_after_gap,0.0
D4LensPINN,175,0,e,H17_pre_linear,0.0
D4LensPINN,175,0,r90,H00_preprocess,1.2489720864491782
D4LensPINN,175,0,r90,H01_enc1,1.1589212896485803
D4LensPINN,175,0,r90,H02_enc2,1.0189600324419321
D4LensPINN,175,0,r90,H03_enc3,0.8760109413312347
D4LensPINN,175,0,r90,H04_bot,0.7244840893645581
D4LensPINN,175,0,r90,H08_kappa_out,0.8630648685254686
D4LensPINN,175,0,r90,H09_poisson,0.06880025565787716
D4LensPINN,175,0,r90,H10_deflection,0.30537179394129604
D4LensPINN,175,0,r90,H11_inv_lens,1.052150883853308
D4LensPINN,175,0,r90,H12_HANDOFF,1.05296587338328
D4LensPINN,175,0,r90,H12b_input_proj,1.1791523580931496
D4LensPINN,175,0,r90,H13_eff3,1.102236340891627
D4LensPINN,175,0,r90,H13b_eff4,0.9935560320088669
D4LensPINN,175,0,r90,H14_eff5,0.8841936737522033
D4LensPINN,175,0,r90,H14b_eff6,0.518924286508997
D4LensPINN,175,0,r90,H15_before_gap,0.931248473215891
D4LensPINN,175,0,r90,H16_after_gap,0.9995624771650833
D4LensPINN,175,0,r90,H17_pre_linear,0.9995624771650833
D4LensPINN,175,0,r180,H00_preprocess,1.2592969084170023
D4LensPINN,175,0,r180,H01_enc1,1.0973438006101224
D4LensPINN,175,0,r180,H02_enc2,0.8634982646969565
D4LensPINN,175,0,r180,H03_enc3,0.9559490177061948
D4LensPINN,175,0,r180,H04_bot,1.2190254774799785
D4LensPINN,175,0,r180,H08_kappa_out,0.4545357740830295
D4LensPINN,175,0,r180,H09_poisson,0.012559124003197825
D4LensPINN,175,0,r180,H10_deflection,0.13404028485723318
D4LensPINN,175,0,r180,H11_inv_lens,0.09824605097591711
D4LensPINN,175,0,r180,H12_HANDOFF,0.1052294533732362
D4LensPINN,175,0,r180,H12b_input_proj,0.21350453285454243
D4LensPINN,175,0,r180,H13_eff3,0.7994055008134145
D4LensPINN,175,0,r180,H13b_eff4,0.6473114046134735
D4LensPINN,175,0,r180,H14_eff5,0.5396608623864675
D4LensPINN,175,0,r180,H14b_eff6,0.17474329888505644
D4LensPINN,175,0,r180,H15_before_gap,0.3011196657757889
D4LensPINN,175,0,r180,H16_after_gap,0.2975863456149306
D4LensPINN,175,0,r180,H17_pre_linear,0.2975863456149306
D4LensPINN,175,0,r270,H00_preprocess,1.2489720864491782
D4LensPINN,175,0,r270,H01_enc1,1.1461312754053512
D4LensPINN,175,0,r270,H02_enc2,1.0027234765187858
D4LensPINN,175,0,r270,H03_enc3,0.8664104539120455
D4LensPINN,175,0,r270,H04_bot,0.7224470616138225
D4LensPINN,175,0,r270,H08_kappa_out,0.8556517926823356
D4LensPINN,175,0,r270,H09_poisson,0.07064369159224636
D4LensPINN,175,0,r270,H10_deflection,0.3116075657881631
D4LensPINN,175,0,r270,H11_inv_lens,1.0521423884353474
D4LensPINN,175,0,r270,H12_HANDOFF,1.0529609704231087
D4LensPINN,175,0,r270,H12b_input_proj,1.1791685855981686
D4LensPINN,175,0,r270,H13_eff3,1.1070878566749223
D4LensPINN,175,0,r270,H13b_eff4,1.0475111939189128
D4LensPINN,175,0,r270,H14_eff5,0.9739712493765875
D4LensPINN,175,0,r270,H14b_eff6,0.7528797160092068
D4LensPINN,175,0,r270,H15_before_gap,1.344304196394572
D4LensPINN,175,0,r270,H16_after_gap,1.3543428329544573
D4LensPINN,175,0,r270,H17_pre_linear,1.3543428329544573
D4LensPINN,175,0,flip_h,H00_preprocess,1.2360212299168998
D4LensPINN,175,0,flip_h,H01_enc1,1.113654315265677
D4LensPINN,175,0,flip_h,H02_enc2,0.888751010733512
D4LensPINN,175,0,flip_h,H03_enc3,0.6505519882693447
D4LensPINN,175,0,flip_h,H04_bot,0.3350901283652564
D4LensPINN,175,0,flip_h,H08_kappa_out,0.5532796501717765
D4LensPINN,175,0,flip_h,H09_poisson,0.015445130125226142
D4LensPINN,175,0,flip_h,H10_deflection,0.10239534377888512
D4LensPINN,175,0,flip_h,H11_inv_lens,0.3949196828608137
D4LensPINN,175,0,flip_h,H12_HANDOFF,0.3973538210171258
D4LensPINN,175,0,flip_h,H12b_input_proj,0.5027311082191904
D4LensPINN,175,0,flip_h,H13_eff3,0.8545559256357398
D4LensPINN,175,0,flip_h,H13b_eff4,0.829022193995707
D4LensPINN,175,0,flip_h,H14_eff5,0.6874406515065217
D4LensPINN,175,0,flip_h,H14b_eff6,0.16902231204294688
D4LensPINN,175,0,flip_h,H15_before_gap,0.27931811676728663
D4LensPINN,175,0,flip_h,H16_after_gap,0.20393300863940486
D4LensPINN,175,0,flip_h,H17_pre_linear,0.20393300863940486
D4LensPINN,175,0,flip_h_r90,H00_preprocess,1.2347197732851252
D4LensPINN,175,0,flip_h_r90,H01_enc1,1.1353163613589141
D4LensPINN,175,0,flip_h_r90,H02_enc2,1.0119663389605504
D4LensPINN,175,0,flip_h_r90,H03_enc3,0.873537978722981
D4LensPINN,175,0,flip_h_r90,H04_bot,0.7036258272444724
D4LensPINN,175,0,flip_h_r90,H08_kappa_out,0.8356396018882009
D4LensPINN,175,0,flip_h_r90,H09_poisson,0.06588752720060745
D4LensPINN,175,0,flip_h_r90,H10_deflection,0.2874206278880863
D4LensPINN,175,0,flip_h_r90,H11_inv_lens,1.0483579905418632
D4LensPINN,175,0,flip_h_r90,H12_HANDOFF,1.0492299640897693
D4LensPINN,175,0,flip_h_r90,H12b_input_proj,1.1751428865971298
D4LensPINN,175,0,flip_h_r90,H13_eff3,1.0868627787567118
D4LensPINN,175,0,flip_h_r90,H13b_eff4,1.0124050417549415
D4LensPINN,175,0,flip_h_r90,H14_eff5,0.9865712207757353
D4LensPINN,175,0,flip_h_r90,H14b_eff6,0.7397707464573838
D4LensPINN,175,0,flip_h_r90,H15_before_gap,1.3075094645374938
D4LensPINN,175,0,flip_h_r90,H16_after_gap,1.3038472190116341
D4LensPINN,175,0,flip_h_r90,H17_pre_linear,1.3038472190116341
D4LensPINN,175,0,flip_h_r180,H00_preprocess,1.299138342734676
D4LensPINN,175,0,flip_h_r180,H01_enc1,1.1215057051796518
D4LensPINN,175,0,flip_h_r180,H02_enc2,0.869808703017152
D4LensPINN,175,0,flip_h_r180,H03_enc3,0.6501496820138912
D4LensPINN,175,0,flip_h_r180,H04_bot,0.34597964945561793
D4LensPINN,175,0,flip_h_r180,H08_kappa_out,0.5793609421744779
D4LensPINN,175,0,flip_h_r180,H09_poisson,0.01799362759233989
D4LensPINN,175,0,flip_h_r180,H10_deflection,0.11316005767490077
D4LensPINN,175,0,flip_h_r180,H11_inv_lens,0.3951949033219405
D4LensPINN,175,0,flip_h_r180,H12_HANDOFF,0.3976200444365764
D4LensPINN,175,0,flip_h_r180,H12b_input_proj,0.5026709897852417
D4LensPINN,175,0,flip_h_r180,H13_eff3,0.854448325568912
D4LensPINN,175,0,flip_h_r180,H13b_eff4,0.691001611366326
D4LensPINN,175,0,flip_h_r180,H14_eff5,0.5936751740346778
D4LensPINN,175,0,flip_h_r180,H14b_eff6,0.26958362489207305
D4LensPINN,175,0,flip_h_r180,H15_before_gap,0.4941635818929459
D4LensPINN,175,0,flip_h_r180,H16_after_gap,0.5222323949296309
D4LensPINN,175,0,flip_h_r180,H17_pre_linear,0.5222323949296309
D4LensPINN,175,0,flip_h_r270,H00_preprocess,1.212815622084171
D4LensPINN,175,0,flip_h_r270,H01_enc1,1.122847463317418
D4LensPINN,175,0,flip_h_r270,H02_enc2,1.0238543652160321
D4LensPINN,175,0,flip_h_r270,H03_enc3,1.1446428296962692
D4LensPINN,175,0,flip_h_r270,H04_bot,1.382252547891159
D4LensPINN,175,0,flip_h_r270,H08_kappa_out,0.8183466440193438
D4LensPINN,175,0,flip_h_r270,H09_poisson,0.06660273326724879
D4LensPINN,175,0,flip_h_r270,H10_deflection,0.3141723920900777
D4LensPINN,175,0,flip_h_r270,H11_inv_lens,1.0483106441271313
D4LensPINN,175,0,flip_h_r270,H12_HANDOFF,1.0492097668210039
D4LensPINN,175,0,flip_h_r270,H12b_input_proj,1.174569429569368
D4LensPINN,175,0,flip_h_r270,H13_eff3,1.0880631501636606
D4LensPINN,175,0,flip_h_r270,H13b_eff4,0.9996051961398336
D4LensPINN,175,0,flip_h_r270,H14_eff5,0.9106330678893001
D4LensPINN,175,0,flip_h_r270,H14b_eff6,0.6310157009319439
D4LensPINN,175,0,flip_h_r270,H15_before_gap,1.069836361841549
D4LensPINN,175,0,flip_h_r270,H16_after_gap,1.0843718925609096
D4LensPINN,175,0,flip_h_r270,H17_pre_linear,1.0843718925609096
D4LensPINN,176,0,e,H00_preprocess,0.0
D4LensPINN,176,0,e,H01_enc1,0.0
D4LensPINN,176,0,e,H02_enc2,0.0
D4LensPINN,176,0,e,H03_enc3,0.0
D4LensPINN,176,0,e,H04_bot,0.0
D4LensPINN,176,0,e,H08_kappa_out,0.0
D4LensPINN,176,0,e,H09_poisson,0.0
D4LensPINN,176,0,e,H10_deflection,0.0
D4LensPINN,176,0,e,H11_inv_lens,0.0
D4LensPINN,176,0,e,H12_HANDOFF,0.0
D4LensPINN,176,0,e,H12b_input_proj,0.0
D4LensPINN,176,0,e,H13_eff3,0.0
D4LensPINN,176,0,e,H13b_eff4,0.0
D4LensPINN,176,0,e,H14_eff5,0.0
D4LensPINN,176,0,e,H14b_eff6,0.0
D4LensPINN,176,0,e,H15_before_gap,0.0
D4LensPINN,176,0,e,H16_after_gap,0.0
D4LensPINN,176,0,e,H17_pre_linear,0.0
D4LensPINN,176,0,r90,H00_preprocess,1.1383777387169576
D4LensPINN,176,0,r90,H01_enc1,0.9785661914227926
D4LensPINN,176,0,r90,H02_enc2,0.8583277019472462
D4LensPINN,176,0,r90,H03_enc3,0.7563614282496489
D4LensPINN,176,0,r90,H04_bot,0.6014634992413175
D4LensPINN,176,0,r90,H08_kappa_out,0.943034699253608
D4LensPINN,176,0,r90,H09_poisson,0.04150692182059249
D4LensPINN,176,0,r90,H10_deflection,0.23123753856809143
D4LensPINN,176,0,r90,H11_inv_lens,0.4508543063235831
D4LensPINN,176,0,r90,H12_HANDOFF,0.4525507716750142
D4LensPINN,176,0,r90,H12b_input_proj,0.5275226723489647
D4LensPINN,176,0,r90,H13_eff3,1.0145970447395756
D4LensPINN,176,0,r90,H13b_eff4,1.0376766935544688
D4LensPINN,176,0,r90,H14_eff5,1.0016372724951592
D4LensPINN,176,0,r90,H14b_eff6,0.9157870767595695
D4LensPINN,176,0,r90,H15_before_gap,1.6831193237507371
D4LensPINN,176,0,r90,H16_after_gap,1.836168803792958
D4LensPINN,176,0,r90,H17_pre_linear,1.836168803792958
D4LensPINN,176,0,r180,H00_preprocess,1.1362149353398887
D4LensPINN,176,0,r180,H01_enc1,0.9930710404191921
D4LensPINN,176,0,r180,H02_enc2,0.7938169034546418
D4LensPINN,176,0,r180,H03_enc3,0.5565872168012072
D4LensPINN,176,0,r180,H04_bot,0.25878242118241407
D4LensPINN,176,0,r180,H08_kappa_out,0.3703032719071711
D4LensPINN,176,0,r180,H09_poisson,0.015559598044484821
D4LensPINN,176,0,r180,H10_deflection,0.06675937690177185
D4LensPINN,176,0,r180,H11_inv_lens,0.20415584935889122
D4LensPINN,176,0,r180,H12_HANDOFF,0.2059345925611419
D4LensPINN,176,0,r180,H12b_input_proj,0.25716622029299624
D4LensPINN,176,0,r180,H13_eff3,0.750492394165379
D4LensPINN,176,0,r180,H13b_eff4,0.6612641197694403
D4LensPINN,176,0,r180,H14_eff5,0.7984631060599707
D4LensPINN,176,0,r180,H14b_eff6,0.20117275355918768
D4LensPINN,176,0,r180,H15_before_gap,0.3453472624380872
D4LensPINN,176,0,r180,H16_after_gap,0.3165890849291324
D4LensPINN,176,0,r180,H17_pre_linear,0.3165890849291324
D4LensPINN,176,0,r270,H00_preprocess,1.1383777387169576
D4LensPINN,176,0,r270,H01_enc1,0.9779969786282223
D4LensPINN,176,0,r270,H02_enc2,0.8624816672635685
D4LensPINN,176,0,r270,H03_enc3,0.747927797755741
D4LensPINN,176,0,r270,H04_bot,0.6263916162605276
D4LensPINN,176,0,r270,H08_kappa_out,0.9254176353196079
D4LensPINN,176,0,r270,H09_poisson,0.04301228449878611
D4LensPINN,176,0,r270,H10_deflection,0.23764016206275418
D4LensPINN,176,0,r270,H11_inv_lens,0.4506118779591939
D4LensPINN,176,0,r270,H12_HANDOFF,0.4524258352304041
D4LensPINN,176,0,r270,H12b_input_proj,0.5281993051655868
D4LensPINN,176,0,r270,H13_eff3,0.9965379159180209
D4LensPINN,176,0,r270,H13b_eff4,1.001989194012551
D4LensPINN,176,0,r270,H14_eff5,0.9528623515961668
D4LensPINN,176,0,r270,H14b_eff6,0.8362189213244402
D4LensPINN,176,0,r270,H15_before_gap,1.4365109147187005
D4LensPINN,176,0,r270,H16_after_gap,1.4869411664450984
D4LensPINN,176,0,r270,H17_pre_linear,1.4869411664450984
D4LensPINN,176,0,flip_h,H00_preprocess,1.108029196567538
D4LensPINN,176,0,flip_h,H01_enc1,0.9549506549678078
D4LensPINN,176,0,flip_h,H02_enc2,0.7366522779983227
D4LensPINN,176,0,flip_h,H03_enc3,0.5312451250902084
D4LensPINN,176,0,flip_h,H04_bot,0.27383740206353907
D4LensPINN,176,0,flip_h,H08_kappa_out,0.43093903676572515
D4LensPINN,176,0,flip_h,H09_poisson,0.011167031889901018
D4LensPINN,176,0,flip_h,H10_deflection,0.07480665486425819
D4LensPINN,176,0,flip_h,H11_inv_lens,0.095669323962836
D4LensPINN,176,0,flip_h,H12_HANDOFF,0.09876365322204422
D4LensPINN,176,0,flip_h,H12b_input_proj,0.15911770655700994
D4LensPINN,176,0,flip_h,H13_eff3,0.7371743609030975
D4LensPINN,176,0,flip_h,H13b_eff4,0.5934169902592639
D4LensPINN,176,0,flip_h,H14_eff5,0.802284381236505
D4LensPINN,176,0,flip_h,H14b_eff6,0.27548794182155006
D4LensPINN,176,0,flip_h,H15_before_gap,0.4555619865525992
D4LensPINN,176,0,flip_h,H16_after_gap,0.4472316810377675
D4LensPINN,176,0,flip_h,H17_pre_linear,0.4472316810377675
D4LensPINN,176,0,flip_h_r90,H00_preprocess,1.1578564263752733
D4LensPINN,176,0,flip_h_r90,H01_enc1,0.9463797119375504
D4LensPINN,176,0,flip_h_r90,H02_enc2,0.8445130968943564
D4LensPINN,176,0,flip_h_r90,H03_enc3,0.7314223086441611
D4LensPINN,176,0,flip_h_r90,H04_bot,0.5998884361516487
D4LensPINN,176,0,flip_h_r90,H08_kappa_out,0.9220255761522631
D4LensPINN,176,0,flip_h_r90,H09_poisson,0.04079636326901679
D4LensPINN,176,0,flip_h_r90,H10_deflection,0.2241100210974884
D4LensPINN,176,0,flip_h_r90,H11_inv_lens,0.4484705786371512
D4LensPINN,176,0,flip_h_r90,H12_HANDOFF,0.4501976347172605
D4LensPINN,176,0,flip_h_r90,H12b_input_proj,0.5248910216563589
D4LensPINN,176,0,flip_h_r90,H13_eff3,1.0016016399511047
D4LensPINN,176,0,flip_h_r90,H13b_eff4,1.0294293619741748
D4LensPINN,176,0,flip_h_r90,H14_eff5,0.9911100479735873
D4LensPINN,176,0,flip_h_r90,H14b_eff6,0.8812190111853669
D4LensPINN,176,0,flip_h_r90,H15_before_gap,1.5494087241543117
D4LensPINN,176,0,flip_h_r90,H16_after_gap,1.628005355643551
D4LensPINN,176,0,flip_h_r90,H17_pre_linear,1.628005355643551
D4LensPINN,176,0,flip_h_r180,H00_preprocess,1.1118870127324116
D4LensPINN,176,0,flip_h_r180,H01_enc1,0.9634074653360638
D4LensPINN,176,0,flip_h_r180,H02_enc2,0.7522138367747492
D4LensPINN,176,0,flip_h_r180,H03_enc3,0.5306161725490579
D4LensPINN,176,0,flip_h_r180,H04_bot,0.3163421052002888
D4LensPINN,176,0,flip_h_r180,H08_kappa_out,0.40970921572445873
D4LensPINN,176,0,flip_h_r180,H09_poisson,0.015435934416845086
D4LensPINN,176,0,flip_h_r180,H10_deflection,0.08576280830927915
D4LensPINN,176,0,flip_h_r180,H11_inv_lens,0.21091535970839762
D4LensPINN,176,0,flip_h_r180,H12_HANDOFF,0.21273833251294735
D4LensPINN,176,0,flip_h_r180,H12b_input_proj,0.265584192638581
D4LensPINN,176,0,flip_h_r180,H13_eff3,0.7721196536340307
D4LensPINN,176,0,flip_h_r180,H13b_eff4,0.7955718766707922
D4LensPINN,176,0,flip_h_r180,H14_eff5,0.831215103862989
D4LensPINN,176,0,flip_h_r180,H14b_eff6,0.24958867912527186
D4LensPINN,176,0,flip_h_r180,H15_before_gap,0.43819444651093314
D4LensPINN,176,0,flip_h_r180,H16_after_gap,0.4269654923586272
D4LensPINN,176,0,flip_h_r180,H17_pre_linear,0.4269654923586272
D4LensPINN,176,0,flip_h_r270,H00_preprocess,1.1337934311131113
D4LensPINN,176,0,flip_h_r270,H01_enc1,0.9917732108178384
D4LensPINN,176,0,flip_h_r270,H02_enc2,0.881361669721903
D4LensPINN,176,0,flip_h_r270,H03_enc3,0.7663602723853126
D4LensPINN,176,0,flip_h_r270,H04_bot,0.6038238716248804
D4LensPINN,176,0,flip_h_r270,H08_kappa_out,0.922866472228373
D4LensPINN,176,0,flip_h_r270,H09_poisson,0.0444198182441016
D4LensPINN,176,0,flip_h_r270,H10_deflection,0.23626714871554239
D4LensPINN,176,0,flip_h_r270,H11_inv_lens,0.44963001349492726
D4LensPINN,176,0,flip_h_r270,H12_HANDOFF,0.45135384039542614
D4LensPINN,176,0,flip_h_r270,H12b_input_proj,0.5260137167444607
D4LensPINN,176,0,flip_h_r270,H13_eff3,0.984803146822653
D4LensPINN,176,0,flip_h_r270,H13b_eff4,1.015327333330182
D4LensPINN,176,0,flip_h_r270,H14_eff5,0.9827396390711927
D4LensPINN,176,0,flip_h_r270,H14b_eff6,0.88430182166626
D4LensPINN,176,0,flip_h_r270,H15_before_gap,1.544767290434251
D4LensPINN,176,0,flip_h_r270,H16_after_gap,1.6193907230652307
D4LensPINN,176,0,flip_h_r270,H17_pre_linear,1.6193907230652307
D4LensPINN,177,1,e,H00_preprocess,0.0
D4LensPINN,177,1,e,H01_enc1,0.0
D4LensPINN,177,1,e,H02_enc2,0.0
D4LensPINN,177,1,e,H03_enc3,0.0
D4LensPINN,177,1,e,H04_bot,0.0
D4LensPINN,177,1,e,H08_kappa_out,0.0
D4LensPINN,177,1,e,H09_poisson,0.0
D4LensPINN,177,1,e,H10_deflection,0.0
D4LensPINN,177,1,e,H11_inv_lens,0.0
D4LensPINN,177,1,e,H12_HANDOFF,0.0
D4LensPINN,177,1,e,H12b_input_proj,0.0
D4LensPINN,177,1,e,H13_eff3,0.0
D4LensPINN,177,1,e,H13b_eff4,0.0
D4LensPINN,177,1,e,H14_eff5,0.0
D4LensPINN,177,1,e,H14b_eff6,0.0
D4LensPINN,177,1,e,H15_before_gap,0.0
D4LensPINN,177,1,e,H16_after_gap,0.0
D4LensPINN,177,1,e,H17_pre_linear,0.0
D4LensPINN,177,1,r90,H00_preprocess,1.2246316056997533
D4LensPINN,177,1,r90,H01_enc1,1.0417006379427232
D4LensPINN,177,1,r90,H02_enc2,0.8473656545681922
D4LensPINN,177,1,r90,H03_enc3,0.5937367448793903
D4LensPINN,177,1,r90,H04_bot,0.33554015048744196
D4LensPINN,177,1,r90,H08_kappa_out,1.0350517895726954
D4LensPINN,177,1,r90,H09_poisson,0.07639561964788524
D4LensPINN,177,1,r90,H10_deflection,0.4305383265530484
D4LensPINN,177,1,r90,H11_inv_lens,0.385885213655429
D4LensPINN,177,1,r90,H12_HANDOFF,0.38756697851122196
D4LensPINN,177,1,r90,H12b_input_proj,0.46886050029980275
D4LensPINN,177,1,r90,H13_eff3,0.938569644383449
D4LensPINN,177,1,r90,H13b_eff4,0.8731942685529173
D4LensPINN,177,1,r90,H14_eff5,0.6764054610657234
D4LensPINN,177,1,r90,H14b_eff6,0.2936615493010061
D4LensPINN,177,1,r90,H15_before_gap,0.44999979608630336
D4LensPINN,177,1,r90,H16_after_gap,0.054735336452276434
D4LensPINN,177,1,r90,H17_pre_linear,0.054735336452276434
D4LensPINN,177,1,r180,H00_preprocess,1.2082237491665833
D4LensPINN,177,1,r180,H01_enc1,1.062263737386701
D4LensPINN,177,1,r180,H02_enc2,0.8938769740408704
D4LensPINN,177,1,r180,H03_enc3,0.6833283804810766
D4LensPINN,177,1,r180,H04_bot,0.5467144256843652
D4LensPINN,177,1,r180,H08_kappa_out,1.1144310335775316
D4LensPINN,177,1,r180,H09_poisson,0.05589534285794948
D4LensPINN,177,1,r180,H10_deflection,0.3905261417015928
D4LensPINN,177,1,r180,H11_inv_lens,0.44635430191605263
D4LensPINN,177,1,r180,H12_HANDOFF,0.44802497516891904
D4LensPINN,177,1,r180,H12b_input_proj,0.538455246392879
D4LensPINN,177,1,r180,H13_eff3,1.0000346270896905
D4LensPINN,177,1,r180,H13b_eff4,0.9068927046994435
D4LensPINN,177,1,r180,H14_eff5,0.6577973487593287
D4LensPINN,177,1,r180,H14b_eff6,0.33774526803626154
D4LensPINN,177,1,r180,H15_before_gap,0.6257260059903804
D4LensPINN,177,1,r180,H16_after_gap,0.34995802775386803
D4LensPINN,177,1,r180,H17_pre_linear,0.34995802775386803
D4LensPINN,177,1,r270,H00_preprocess,1.2246316056997533
D4LensPINN,177,1,r270,H01_enc1,1.0415808730250027
D4LensPINN,177,1,r270,H02_enc2,0.8412017883250412
D4LensPINN,177,1,r270,H03_enc3,0.5878162795306328
D4LensPINN,177,1,r270,H04_bot,0.3454610584788039
D4LensPINN,177,1,r270,H08_kappa_out,1.0072026413364983
D4LensPINN,177,1,r270,H09_poisson,0.08300182685364786
D4LensPINN,177,1,r270,H10_deflection,0.3875612310862588
D4LensPINN,177,1,r270,H11_inv_lens,0.38576050808636625
D4LensPINN,177,1,r270,H12_HANDOFF,0.3874558725421771
D4LensPINN,177,1,r270,H12b_input_proj,0.4670506263478083
D4LensPINN,177,1,r270,H13_eff3,0.9428584389663812
D4LensPINN,177,1,r270,H13b_eff4,0.8766674615343691
D4LensPINN,177,1,r270,H14_eff5,0.731913962868595
D4LensPINN,177,1,r270,H14b_eff6,0.36566304266813904
D4LensPINN,177,1,r270,H15_before_gap,0.5743540025435574
D4LensPINN,177,1,r270,H16_after_gap,0.26553993409954607
D4LensPINN,177,1,r270,H17_pre_linear,0.26553993409954607
D4LensPINN,177,1,flip_h,H00_preprocess,1.1792970627042574
D4LensPINN,177,1,flip_h,H01_enc1,1.0182369306284715
D4LensPINN,177,1,flip_h,H02_enc2,0.843857050166282
