model,img_idx,true_class,group,hook,delta_l2,act_diff_sq
VanillaLensPINN,1411,1,r270,H17_pre_linear,1.3403210639953613,4.898958206176758
VanillaLensPINN,1411,1,flip_h,H00_preprocess,0.807146430015564,190.46636962890625
VanillaLensPINN,1411,1,flip_h,H01_enc1,0.807146430015564,36893.390625
VanillaLensPINN,1411,1,flip_h,H02_enc2,1.5057013034820557,14058.0634765625
VanillaLensPINN,1411,1,flip_h,H03_enc3,0.636164128780365,3017.556640625
VanillaLensPINN,1411,1,flip_h,H04_bot,0.48878762125968933,67034.75
VanillaLensPINN,1411,1,flip_h,H08_kappa_out,0.807146430015564,2.044736385345459
VanillaLensPINN,1411,1,flip_h,H09_poisson,0.17009949684143066,3651.028564453125
VanillaLensPINN,1411,1,flip_h,H10_deflection,0.17009949684143066,19.523426055908203
VanillaLensPINN,1411,1,flip_h,H11_inv_lens,3.981210470199585,20.628061771392822
VanillaLensPINN,1411,1,flip_h,H12_HANDOFF,0.959361732006073,36.93089294433594
VanillaLensPINN,1411,1,flip_h,H13_eff3,0.959361732006073,491345.5625
VanillaLensPINN,1411,1,flip_h,H13b_eff4,0.959361732006073,258581.34375
VanillaLensPINN,1411,1,flip_h,H14_eff5,0.959361732006073,242302.65625
VanillaLensPINN,1411,1,flip_h,H14b_eff6,0.959361732006073,60555.58984375
VanillaLensPINN,1411,1,flip_h,H15_before_gap,0.959361732006073,2957.79541015625
VanillaLensPINN,1411,1,flip_h,H16_after_gap,0.959361732006073,4.967645645141602
VanillaLensPINN,1411,1,flip_h,H17_pre_linear,0.959361732006073,4.967645645141602
VanillaLensPINN,1411,1,flip_h_r90,H00_preprocess,2.0683071613311768,1384.113525390625
VanillaLensPINN,1411,1,flip_h_r90,H01_enc1,2.0683071613311768,398367.4375
VanillaLensPINN,1411,1,flip_h_r90,H02_enc2,8.906946182250977,240405.9375
VanillaLensPINN,1411,1,flip_h_r90,H03_enc3,0.9592195153236389,77893.390625
VanillaLensPINN,1411,1,flip_h_r90,H04_bot,1.0600346326828003,2207151.0
VanillaLensPINN,1411,1,flip_h_r90,H08_kappa_out,2.0683071613311768,11.198054313659668
VanillaLensPINN,1411,1,flip_h_r90,H09_poisson,0.6807324290275574,297987.96875
VanillaLensPINN,1411,1,flip_h_r90,H10_deflection,0.6807324290275574,600.3539428710938
VanillaLensPINN,1411,1,flip_h_r90,H11_inv_lens,9.342047691345215,346.4891242980957
VanillaLensPINN,1411,1,flip_h_r90,H12_HANDOFF,0.8496413230895996,662.9442138671875
VanillaLensPINN,1411,1,flip_h_r90,H13_eff3,0.8496413230895996,799078.75
VanillaLensPINN,1411,1,flip_h_r90,H13b_eff4,0.8496413230895996,304273.8125
VanillaLensPINN,1411,1,flip_h_r90,H14_eff5,0.8496413230895996,255222.09375
VanillaLensPINN,1411,1,flip_h_r90,H14b_eff6,0.8496413230895996,167724.171875
VanillaLensPINN,1411,1,flip_h_r90,H15_before_gap,0.8496413230895996,11550.74609375
VanillaLensPINN,1411,1,flip_h_r90,H16_after_gap,0.8496413230895996,6.692782878875732
VanillaLensPINN,1411,1,flip_h_r90,H17_pre_linear,0.8496413230895996,6.692782878875732
VanillaLensPINN,1411,1,flip_h_r180,H00_preprocess,2.3611741065979004,1915.5152587890625
VanillaLensPINN,1411,1,flip_h_r180,H01_enc1,2.3611741065979004,507270.0625
VanillaLensPINN,1411,1,flip_h_r180,H02_enc2,8.567717552185059,283258.625
VanillaLensPINN,1411,1,flip_h_r180,H03_enc3,1.7537293434143066,75323.5625
VanillaLensPINN,1411,1,flip_h_r180,H04_bot,1.4044848680496216,1822466.25
VanillaLensPINN,1411,1,flip_h_r180,H08_kappa_out,2.3611741065979004,10.477380752563477
VanillaLensPINN,1411,1,flip_h_r180,H09_poisson,0.1719413846731186,229805.34375
VanillaLensPINN,1411,1,flip_h_r180,H10_deflection,0.1719413846731186,621.3088989257812
VanillaLensPINN,1411,1,flip_h_r180,H11_inv_lens,13.204286575317383,482.133150100708
VanillaLensPINN,1411,1,flip_h_r180,H12_HANDOFF,0.8703628182411194,924.42822265625
VanillaLensPINN,1411,1,flip_h_r180,H13_eff3,0.8703628182411194,797953.4375
VanillaLensPINN,1411,1,flip_h_r180,H13b_eff4,0.8703628182411194,287304.3125
VanillaLensPINN,1411,1,flip_h_r180,H14_eff5,0.8703628182411194,292082.15625
VanillaLensPINN,1411,1,flip_h_r180,H14b_eff6,0.8703628182411194,239074.28125
VanillaLensPINN,1411,1,flip_h_r180,H15_before_gap,0.8703628182411194,14189.18359375
VanillaLensPINN,1411,1,flip_h_r180,H16_after_gap,0.8703628182411194,7.06303596496582
VanillaLensPINN,1411,1,flip_h_r180,H17_pre_linear,0.8703628182411194,7.06303596496582
VanillaLensPINN,1411,1,flip_h_r270,H00_preprocess,1.2082340717315674,1390.919189453125
VanillaLensPINN,1411,1,flip_h_r270,H01_enc1,1.2082340717315674,402778.5625
VanillaLensPINN,1411,1,flip_h_r270,H02_enc2,6.423287391662598,224768.0625
VanillaLensPINN,1411,1,flip_h_r270,H03_enc3,1.3827807903289795,77764.421875
VanillaLensPINN,1411,1,flip_h_r270,H04_bot,1.2154653072357178,2197727.5
VanillaLensPINN,1411,1,flip_h_r270,H08_kappa_out,1.2082340717315674,10.639422416687012
VanillaLensPINN,1411,1,flip_h_r270,H09_poisson,2.1239564418792725,264087.09375
VanillaLensPINN,1411,1,flip_h_r270,H10_deflection,2.1239564418792725,554.3096313476562
VanillaLensPINN,1411,1,flip_h_r270,H11_inv_lens,10.270413398742676,368.74292945861816
VanillaLensPINN,1411,1,flip_h_r270,H12_HANDOFF,0.8382613658905029,702.4580078125
VanillaLensPINN,1411,1,flip_h_r270,H13_eff3,0.8382613658905029,810379.375
VanillaLensPINN,1411,1,flip_h_r270,H13b_eff4,0.8382613658905029,350340.21875
VanillaLensPINN,1411,1,flip_h_r270,H14_eff5,0.8382613658905029,275835.1875
VanillaLensPINN,1411,1,flip_h_r270,H14b_eff6,0.8382613658905029,173963.34375
VanillaLensPINN,1411,1,flip_h_r270,H15_before_gap,0.8382613658905029,11806.1591796875
VanillaLensPINN,1411,1,flip_h_r270,H16_after_gap,0.8382613658905029,3.3149611949920654
VanillaLensPINN,1411,1,flip_h_r270,H17_pre_linear,0.8382613658905029,3.3149611949920654
VanillaLensPINN,1420,1,e,H00_preprocess,0.0,0.0
VanillaLensPINN,1420,1,e,H01_enc1,0.0,0.0
VanillaLensPINN,1420,1,e,H02_enc2,0.0,0.0
VanillaLensPINN,1420,1,e,H03_enc3,0.0,0.0
VanillaLensPINN,1420,1,e,H04_bot,0.0,0.0
VanillaLensPINN,1420,1,e,H08_kappa_out,0.0,0.0
VanillaLensPINN,1420,1,e,H09_poisson,0.0,0.0
VanillaLensPINN,1420,1,e,H10_deflection,0.0,0.0
VanillaLensPINN,1420,1,e,H11_inv_lens,0.0,0.0
VanillaLensPINN,1420,1,e,H12_HANDOFF,0.0,0.0
VanillaLensPINN,1420,1,e,H13_eff3,0.0,0.0
VanillaLensPINN,1420,1,e,H13b_eff4,0.0,0.0
VanillaLensPINN,1420,1,e,H14_eff5,0.0,0.0
VanillaLensPINN,1420,1,e,H14b_eff6,0.0,0.0
VanillaLensPINN,1420,1,e,H15_before_gap,0.0,0.0
VanillaLensPINN,1420,1,e,H16_after_gap,0.0,0.0
VanillaLensPINN,1420,1,e,H17_pre_linear,0.0,0.0
VanillaLensPINN,1420,1,r90,H00_preprocess,1.0965927839279175,1142.958251953125
VanillaLensPINN,1420,1,r90,H01_enc1,1.0965927839279175,292357.9375
VanillaLensPINN,1420,1,r90,H02_enc2,3.4477486610412598,147973.59375
VanillaLensPINN,1420,1,r90,H03_enc3,0.03192746266722679,48517.2265625
VanillaLensPINN,1420,1,r90,H04_bot,0.14077351987361908,1284787.875
VanillaLensPINN,1420,1,r90,H08_kappa_out,1.0965927839279175,6.05590295791626
VanillaLensPINN,1420,1,r90,H09_poisson,0.1971312314271927,36269.48046875
VanillaLensPINN,1420,1,r90,H10_deflection,0.1971312314271927,162.19874572753906
VanillaLensPINN,1420,1,r90,H11_inv_lens,9.729998588562012,230.9487771987915
VanillaLensPINN,1420,1,r90,H12_HANDOFF,0.8914241194725037,444.8659362792969
VanillaLensPINN,1420,1,r90,H13_eff3,0.8914241194725037,675987.875
VanillaLensPINN,1420,1,r90,H13b_eff4,0.8914241194725037,270020.3125
VanillaLensPINN,1420,1,r90,H14_eff5,0.8914241194725037,196459.46875
VanillaLensPINN,1420,1,r90,H14b_eff6,0.8914241194725037,94783.484375
VanillaLensPINN,1420,1,r90,H15_before_gap,0.8914241194725037,6886.27734375
VanillaLensPINN,1420,1,r90,H16_after_gap,0.8914241194725037,6.929249286651611
VanillaLensPINN,1420,1,r90,H17_pre_linear,0.8914241194725037,6.929249286651611
VanillaLensPINN,1420,1,r180,H00_preprocess,6.218743324279785,844.5546875
VanillaLensPINN,1420,1,r180,H01_enc1,6.218743324279785,244047.671875
VanillaLensPINN,1420,1,r180,H02_enc2,9.79906940460205,125757.2578125
VanillaLensPINN,1420,1,r180,H03_enc3,0.43503326177597046,23130.63671875
VanillaLensPINN,1420,1,r180,H04_bot,0.40727803111076355,466638.875
VanillaLensPINN,1420,1,r180,H08_kappa_out,6.218743324279785,3.3533129692077637
VanillaLensPINN,1420,1,r180,H09_poisson,0.48465442657470703,21693.654296875
VanillaLensPINN,1420,1,r180,H10_deflection,0.48465442657470703,97.26702117919922
VanillaLensPINN,1420,1,r180,H11_inv_lens,7.9357590675354,163.67240142822266
VanillaLensPINN,1420,1,r180,H12_HANDOFF,4.695748805999756,308.1042175292969
VanillaLensPINN,1420,1,r180,H13_eff3,4.695748805999756,563944.5
VanillaLensPINN,1420,1,r180,H13b_eff4,4.695748805999756,235863.875
VanillaLensPINN,1420,1,r180,H14_eff5,4.695748805999756,148524.3125
VanillaLensPINN,1420,1,r180,H14b_eff6,4.695748805999756,116040.7578125
VanillaLensPINN,1420,1,r180,H15_before_gap,4.695748805999756,10211.435546875
VanillaLensPINN,1420,1,r180,H16_after_gap,4.695748805999756,37.43672180175781
VanillaLensPINN,1420,1,r180,H17_pre_linear,4.695748805999756,37.43672180175781
VanillaLensPINN,1420,1,r270,H00_preprocess,0.9381217956542969,1142.958251953125
VanillaLensPINN,1420,1,r270,H01_enc1,0.9381217956542969,297086.6875
VanillaLensPINN,1420,1,r270,H02_enc2,2.8237838745117188,162258.109375
VanillaLensPINN,1420,1,r270,H03_enc3,0.1420847624540329,52980.48828125
VanillaLensPINN,1420,1,r270,H04_bot,0.20535822212696075,1364904.0
VanillaLensPINN,1420,1,r270,H08_kappa_out,0.9381217956542969,6.135441780090332
VanillaLensPINN,1420,1,r270,H09_poisson,0.5203304886817932,41526.73046875
VanillaLensPINN,1420,1,r270,H10_deflection,0.5203304886817932,148.30349731445312
VanillaLensPINN,1420,1,r270,H11_inv_lens,6.863847732543945,222.60159301757812
VanillaLensPINN,1420,1,r270,H12_HANDOFF,1.1472424268722534,436.5982971191406
VanillaLensPINN,1420,1,r270,H13_eff3,1.1472424268722534,662621.125
VanillaLensPINN,1420,1,r270,H13b_eff4,1.1472424268722534,243979.828125
VanillaLensPINN,1420,1,r270,H14_eff5,1.1472424268722534,158875.3125
VanillaLensPINN,1420,1,r270,H14b_eff6,1.1472424268722534,72611.7265625
VanillaLensPINN,1420,1,r270,H15_before_gap,1.1472424268722534,5421.80859375
VanillaLensPINN,1420,1,r270,H16_after_gap,1.1472424268722534,4.682386875152588
VanillaLensPINN,1420,1,r270,H17_pre_linear,1.1472424268722534,4.682386875152588
VanillaLensPINN,1420,1,flip_h,H00_preprocess,2.7793500423431396,812.4859008789062
VanillaLensPINN,1420,1,flip_h,H01_enc1,2.7793500423431396,227236.25
VanillaLensPINN,1420,1,flip_h,H02_enc2,5.167330265045166,113024.78125
VanillaLensPINN,1420,1,flip_h,H03_enc3,0.10590860992670059,20523.751953125
VanillaLensPINN,1420,1,flip_h,H04_bot,0.23923708498477936,414843.0
VanillaLensPINN,1420,1,flip_h,H08_kappa_out,2.7793500423431396,2.6696908473968506
VanillaLensPINN,1420,1,flip_h,H09_poisson,0.2788846790790558,8659.4140625
VanillaLensPINN,1420,1,flip_h,H10_deflection,0.2788846790790558,63.76055145263672
VanillaLensPINN,1420,1,flip_h,H11_inv_lens,5.997591018676758,142.56945037841797
VanillaLensPINN,1420,1,flip_h,H12_HANDOFF,2.3299643993377686,269.397705078125
VanillaLensPINN,1420,1,flip_h,H13_eff3,2.3299643993377686,490887.4375
VanillaLensPINN,1420,1,flip_h,H13b_eff4,2.3299643993377686,182928.0625
VanillaLensPINN,1420,1,flip_h,H14_eff5,2.3299643993377686,122863.734375
VanillaLensPINN,1420,1,flip_h,H14b_eff6,2.3299643993377686,35328.359375
VanillaLensPINN,1420,1,flip_h,H15_before_gap,2.3299643993377686,2335.97021484375
VanillaLensPINN,1420,1,flip_h,H16_after_gap,2.3299643993377686,7.736246109008789
VanillaLensPINN,1420,1,flip_h,H17_pre_linear,2.3299643993377686,7.736246109008789
VanillaLensPINN,1420,1,flip_h_r90,H00_preprocess,1.492760181427002,1059.31298828125
VanillaLensPINN,1420,1,flip_h_r90,H01_enc1,1.492760181427002,259436.15625
VanillaLensPINN,1420,1,flip_h_r90,H02_enc2,3.389303207397461,142313.859375
VanillaLensPINN,1420,1,flip_h_r90,H03_enc3,0.26909542083740234,52537.9609375
VanillaLensPINN,1420,1,flip_h_r90,H04_bot,0.2970007658004761,1396086.75
VanillaLensPINN,1420,1,flip_h_r90,H08_kappa_out,1.492760181427002,6.255511283874512
VanillaLensPINN,1420,1,flip_h_r90,H09_poisson,0.15238259732723236,42434.46875
VanillaLensPINN,1420,1,flip_h_r90,H10_deflection,0.15238259732723236,176.5496826171875
VanillaLensPINN,1420,1,flip_h_r90,H11_inv_lens,2.995096445083618,215.5803108215332
VanillaLensPINN,1420,1,flip_h_r90,H12_HANDOFF,1.7217833995819092,417.42401123046875
VanillaLensPINN,1420,1,flip_h_r90,H13_eff3,1.7217833995819092,604835.75
VanillaLensPINN,1420,1,flip_h_r90,H13b_eff4,1.7217833995819092,196990.34375
VanillaLensPINN,1420,1,flip_h_r90,H14_eff5,1.7217833995819092,118746.75
VanillaLensPINN,1420,1,flip_h_r90,H14b_eff6,1.7217833995819092,46566.3125
VanillaLensPINN,1420,1,flip_h_r90,H15_before_gap,1.7217833995819092,4092.42724609375
VanillaLensPINN,1420,1,flip_h_r90,H16_after_gap,1.7217833995819092,7.966644287109375
VanillaLensPINN,1420,1,flip_h_r90,H17_pre_linear,1.7217833995819092,7.966644287109375
VanillaLensPINN,1420,1,flip_h_r180,H00_preprocess,0.35057857632637024,298.06817626953125
VanillaLensPINN,1420,1,flip_h_r180,H01_enc1,0.35057857632637024,79737.1015625
VanillaLensPINN,1420,1,flip_h_r180,H02_enc2,1.5908911228179932,34116.84765625
VanillaLensPINN,1420,1,flip_h_r180,H03_enc3,0.24006301164627075,6751.89501953125
VanillaLensPINN,1420,1,flip_h_r180,H04_bot,0.2125401496887207,142890.34375
VanillaLensPINN,1420,1,flip_h_r180,H08_kappa_out,0.35057857632637024,1.913730502128601
VanillaLensPINN,1420,1,flip_h_r180,H09_poisson,0.5849164724349976,20061.990234375
VanillaLensPINN,1420,1,flip_h_r180,H10_deflection,0.5849164724349976,51.47679901123047
VanillaLensPINN,1420,1,flip_h_r180,H11_inv_lens,1.1639275550842285,57.14480781555176
VanillaLensPINN,1420,1,flip_h_r180,H12_HANDOFF,0.9884740710258484,96.71109771728516
VanillaLensPINN,1420,1,flip_h_r180,H13_eff3,0.9884740710258484,492784.28125
VanillaLensPINN,1420,1,flip_h_r180,H13b_eff4,0.9884740710258484,250333.671875
VanillaLensPINN,1420,1,flip_h_r180,H14_eff5,0.9884740710258484,167122.3125
VanillaLensPINN,1420,1,flip_h_r180,H14b_eff6,0.9884740710258484,111952.984375
VanillaLensPINN,1420,1,flip_h_r180,H15_before_gap,0.9884740710258484,7658.65966796875
VanillaLensPINN,1420,1,flip_h_r180,H16_after_gap,0.9884740710258484,3.1913938522338867
VanillaLensPINN,1420,1,flip_h_r180,H17_pre_linear,0.9884740710258484,3.1913938522338867
VanillaLensPINN,1420,1,flip_h_r270,H00_preprocess,2.5067930221557617,1143.2349853515625
VanillaLensPINN,1420,1,flip_h_r270,H01_enc1,2.5067930221557617,308513.125
VanillaLensPINN,1420,1,flip_h_r270,H02_enc2,6.645716667175293,160886.25
VanillaLensPINN,1420,1,flip_h_r270,H03_enc3,0.32093825936317444,47723.09375
VanillaLensPINN,1420,1,flip_h_r270,H04_bot,0.26290595531463623,1239341.875
VanillaLensPINN,1420,1,flip_h_r270,H08_kappa_out,2.5067930221557617,5.680756568908691
VanillaLensPINN,1420,1,flip_h_r270,H09_poisson,0.3682984411716461,17332.244140625
VanillaLensPINN,1420,1,flip_h_r270,H10_deflection,0.3682984411716461,114.33147430419922
VanillaLensPINN,1420,1,flip_h_r270,H11_inv_lens,9.764996528625488,223.7480764389038
VanillaLensPINN,1420,1,flip_h_r270,H12_HANDOFF,1.9136468172073364,441.3175964355469
VanillaLensPINN,1420,1,flip_h_r270,H13_eff3,1.9136468172073364,647726.375
VanillaLensPINN,1420,1,flip_h_r270,H13b_eff4,1.9136468172073364,263608.0
VanillaLensPINN,1420,1,flip_h_r270,H14_eff5,1.9136468172073364,189842.375
VanillaLensPINN,1420,1,flip_h_r270,H14b_eff6,1.9136468172073364,86044.890625
VanillaLensPINN,1420,1,flip_h_r270,H15_before_gap,1.9136468172073364,5998.9033203125
VanillaLensPINN,1420,1,flip_h_r270,H16_after_gap,1.9136468172073364,4.229889869689941
VanillaLensPINN,1420,1,flip_h_r270,H17_pre_linear,1.9136468172073364,4.229889869689941
VanillaLensPINN,1426,2,e,H00_preprocess,0.0,0.0
VanillaLensPINN,1426,2,e,H01_enc1,0.0,0.0
VanillaLensPINN,1426,2,e,H02_enc2,0.0,0.0
VanillaLensPINN,1426,2,e,H03_enc3,0.0,0.0
VanillaLensPINN,1426,2,e,H04_bot,0.0,0.0
VanillaLensPINN,1426,2,e,H08_kappa_out,0.0,0.0
VanillaLensPINN,1426,2,e,H09_poisson,0.0,0.0
VanillaLensPINN,1426,2,e,H10_deflection,0.0,0.0
VanillaLensPINN,1426,2,e,H11_inv_lens,0.0,0.0
VanillaLensPINN,1426,2,e,H12_HANDOFF,0.0,0.0
VanillaLensPINN,1426,2,e,H13_eff3,0.0,0.0
VanillaLensPINN,1426,2,e,H13b_eff4,0.0,0.0
VanillaLensPINN,1426,2,e,H14_eff5,0.0,0.0
VanillaLensPINN,1426,2,e,H14b_eff6,0.0,0.0
VanillaLensPINN,1426,2,e,H15_before_gap,0.0,0.0
VanillaLensPINN,1426,2,e,H16_after_gap,0.0,0.0
VanillaLensPINN,1426,2,e,H17_pre_linear,0.0,0.0
VanillaLensPINN,1426,2,r90,H00_preprocess,3.800269365310669,1004.6021728515625
VanillaLensPINN,1426,2,r90,H01_enc1,3.800269365310669,293505.5625
VanillaLensPINN,1426,2,r90,H02_enc2,5.254965782165527,201836.484375
VanillaLensPINN,1426,2,r90,H03_enc3,1.9559818506240845,129787.4375
VanillaLensPINN,1426,2,r90,H04_bot,0.8247281908988953,4163957.0
VanillaLensPINN,1426,2,r90,H08_kappa_out,3.800269365310669,14.041534423828125
VanillaLensPINN,1426,2,r90,H09_poisson,3.2439017295837402,313603.375
VanillaLensPINN,1426,2,r90,H10_deflection,3.2439017295837402,883.1116943359375
VanillaLensPINN,1426,2,r90,H11_inv_lens,5.5313591957092285,400.0194435119629
VanillaLensPINN,1426,2,r90,H12_HANDOFF,7.051590919494629,784.3780517578125
VanillaLensPINN,1426,2,r90,H13_eff3,7.051590919494629,815132.6875
VanillaLensPINN,1426,2,r90,H13b_eff4,7.051590919494629,341805.53125
VanillaLensPINN,1426,2,r90,H14_eff5,7.051590919494629,433024.125
VanillaLensPINN,1426,2,r90,H14b_eff6,7.051590919494629,265735.84375
VanillaLensPINN,1426,2,r90,H15_before_gap,7.051590919494629,18561.322265625
VanillaLensPINN,1426,2,r90,H16_after_gap,7.051590919494629,66.3603744506836
VanillaLensPINN,1426,2,r90,H17_pre_linear,7.051590919494629,66.3603744506836
VanillaLensPINN,1426,2,r180,H00_preprocess,2.195882558822632,1030.100341796875
VanillaLensPINN,1426,2,r180,H01_enc1,2.195882558822632,309355.8125
VanillaLensPINN,1426,2,r180,H02_enc2,4.476681709289551,207447.453125
VanillaLensPINN,1426,2,r180,H03_enc3,1.8571275472640991,76230.859375
VanillaLensPINN,1426,2,r180,H04_bot,1.2030528783798218,2113441.0
VanillaLensPINN,1426,2,r180,H08_kappa_out,2.195882558822632,11.804756164550781
VanillaLensPINN,1426,2,r180,H09_poisson,3.34340238571167,329749.25
VanillaLensPINN,1426,2,r180,H10_deflection,3.34340238571167,892.8893432617188
VanillaLensPINN,1426,2,r180,H11_inv_lens,5.504507541656494,402.1703634262085
VanillaLensPINN,1426,2,r180,H12_HANDOFF,4.191300868988037,788.4327392578125
VanillaLensPINN,1426,2,r180,H13_eff3,4.191300868988037,747191.0625
VanillaLensPINN,1426,2,r180,H13b_eff4,4.191300868988037,264098.96875
VanillaLensPINN,1426,2,r180,H14_eff5,4.191300868988037,486261.71875
VanillaLensPINN,1426,2,r180,H14b_eff6,4.191300868988037,267260.40625
VanillaLensPINN,1426,2,r180,H15_before_gap,4.191300868988037,18667.7421875
VanillaLensPINN,1426,2,r180,H16_after_gap,4.191300868988037,37.1412467956543
VanillaLensPINN,1426,2,r180,H17_pre_linear,4.191300868988037,37.1412467956543
VanillaLensPINN,1426,2,r270,H00_preprocess,3.1831297874450684,1004.6021728515625
VanillaLensPINN,1426,2,r270,H01_enc1,3.1831297874450684,293819.0625
VanillaLensPINN,1426,2,r270,H02_enc2,5.561340808868408,210357.609375
VanillaLensPINN,1426,2,r270,H03_enc3,0.8833128213882446,131081.90625
VanillaLensPINN,1426,2,r270,H04_bot,1.020934820175171,4224986.0
VanillaLensPINN,1426,2,r270,H08_kappa_out,3.1831297874450684,14.043581008911133
VanillaLensPINN,1426,2,r270,H09_poisson,2.513221025466919,211411.03125
VanillaLensPINN,1426,2,r270,H10_deflection,2.513221025466919,741.8021240234375
VanillaLensPINN,1426,2,r270,H11_inv_lens,5.866097927093506,394.7367401123047
VanillaLensPINN,1426,2,r270,H12_HANDOFF,3.011143684387207,779.097412109375
VanillaLensPINN,1426,2,r270,H13_eff3,3.011143684387207,823819.625
VanillaLensPINN,1426,2,r270,H13b_eff4,3.011143684387207,331110.03125
VanillaLensPINN,1426,2,r270,H14_eff5,3.011143684387207,398251.09375
VanillaLensPINN,1426,2,r270,H14b_eff6,3.011143684387207,173443.609375
VanillaLensPINN,1426,2,r270,H15_before_gap,3.011143684387207,11401.4794921875
VanillaLensPINN,1426,2,r270,H16_after_gap,3.011143684387207,10.892021179199219
VanillaLensPINN,1426,2,r270,H17_pre_linear,3.011143684387207,10.892021179199219
VanillaLensPINN,1426,2,flip_h,H00_preprocess,3.9216372966766357,1025.14599609375
VanillaLensPINN,1426,2,flip_h,H01_enc1,3.9216372966766357,300793.6875
VanillaLensPINN,1426,2,flip_h,H02_enc2,5.258578300476074,205201.25
VanillaLensPINN,1426,2,flip_h,H03_enc3,2.0323281288146973,70902.703125
VanillaLensPINN,1426,2,flip_h,H04_bot,1.6996631622314453,1913351.0
VanillaLensPINN,1426,2,flip_h,H08_kappa_out,3.9216372966766357,10.269506454467773
VanillaLensPINN,1426,2,flip_h,H09_poisson,3.1400036811828613,296438.40625
VanillaLensPINN,1426,2,flip_h,H10_deflection,3.1400036811828613,780.3414306640625
VanillaLensPINN,1426,2,flip_h,H11_inv_lens,4.380175590515137,380.09258556365967
VanillaLensPINN,1426,2,flip_h,H12_HANDOFF,11.403519630432129,749.8348388671875
VanillaLensPINN,1426,2,flip_h,H13_eff3,11.403519630432129,700918.875
VanillaLensPINN,1426,2,flip_h,H13b_eff4,11.403519630432129,252906.0625
VanillaLensPINN,1426,2,flip_h,H14_eff5,11.403519630432129,369054.78125
VanillaLensPINN,1426,2,flip_h,H14b_eff6,11.403519630432129,361419.125
VanillaLensPINN,1426,2,flip_h,H15_before_gap,11.403519630432129,32716.994140625
VanillaLensPINN,1426,2,flip_h,H16_after_gap,11.403519630432129,172.54864501953125
VanillaLensPINN,1426,2,flip_h,H17_pre_linear,11.403519630432129,172.54864501953125
VanillaLensPINN,1426,2,flip_h_r90,H00_preprocess,2.9051899909973145,814.2138671875
VanillaLensPINN,1426,2,flip_h_r90,H01_enc1,2.9051899909973145,238570.0625
VanillaLensPINN,1426,2,flip_h_r90,H02_enc2,4.419223308563232,171780.296875
VanillaLensPINN,1426,2,flip_h_r90,H03_enc3,0.6037218570709229,128280.4765625
VanillaLensPINN,1426,2,flip_h_r90,H04_bot,0.18365611135959625,4182064.25
VanillaLensPINN,1426,2,flip_h_r90,H08_kappa_out,2.9051899909973145,14.500572204589844
VanillaLensPINN,1426,2,flip_h_r90,H09_poisson,3.088993787765503,282959.4375
VanillaLensPINN,1426,2,flip_h_r90,H10_deflection,3.088993787765503,905.0340576171875
VanillaLensPINN,1426,2,flip_h_r90,H11_inv_lens,7.737102508544922,360.3854732513428
VanillaLensPINN,1426,2,flip_h_r90,H12_HANDOFF,4.3975653648376465,700.2572631835938
VanillaLensPINN,1426,2,flip_h_r90,H13_eff3,4.3975653648376465,769039.5
VanillaLensPINN,1426,2,flip_h_r90,H13b_eff4,4.3975653648376465,309002.4375
VanillaLensPINN,1426,2,flip_h_r90,H14_eff5,4.3975653648376465,350751.0625
VanillaLensPINN,1426,2,flip_h_r90,H14b_eff6,4.3975653648376465,166001.984375
VanillaLensPINN,1426,2,flip_h_r90,H15_before_gap,4.3975653648376465,11846.66015625
VanillaLensPINN,1426,2,flip_h_r90,H16_after_gap,4.3975653648376465,19.023971557617188
VanillaLensPINN,1426,2,flip_h_r90,H17_pre_linear,4.3975653648376465,19.023971557617188
VanillaLensPINN,1426,2,flip_h_r180,H00_preprocess,1.3028289079666138,555.9718017578125
VanillaLensPINN,1426,2,flip_h_r180,H01_enc1,1.3028289079666138,161136.5
VanillaLensPINN,1426,2,flip_h_r180,H02_enc2,7.837728500366211,89824.71875
VanillaLensPINN,1426,2,flip_h_r180,H03_enc3,0.7870612740516663,29168.30078125
VanillaLensPINN,1426,2,flip_h_r180,H04_bot,0.36989352107048035,777575.625
VanillaLensPINN,1426,2,flip_h_r180,H08_kappa_out,1.3028289079666138,4.648521423339844
VanillaLensPINN,1426,2,flip_h_r180,H09_poisson,0.8115575313568115,23962.8515625
VanillaLensPINN,1426,2,flip_h_r180,H10_deflection,0.8115575313568115,123.45934295654297
VanillaLensPINN,1426,2,flip_h_r180,H11_inv_lens,5.183027267456055,135.85045909881592
VanillaLensPINN,1426,2,flip_h_r180,H12_HANDOFF,4.25675106048584,253.46775817871094
VanillaLensPINN,1426,2,flip_h_r180,H13_eff3,4.25675106048584,580137.875
VanillaLensPINN,1426,2,flip_h_r180,H13b_eff4,4.25675106048584,172571.546875
VanillaLensPINN,1426,2,flip_h_r180,H14_eff5,4.25675106048584,303043.28125
VanillaLensPINN,1426,2,flip_h_r180,H14b_eff6,4.25675106048584,49907.5703125
VanillaLensPINN,1426,2,flip_h_r180,H15_before_gap,4.25675106048584,3384.369384765625
VanillaLensPINN,1426,2,flip_h_r180,H16_after_gap,4.25675106048584,24.1868896484375
VanillaLensPINN,1426,2,flip_h_r180,H17_pre_linear,4.25675106048584,24.1868896484375
VanillaLensPINN,1426,2,flip_h_r270,H00_preprocess,1.7791616916656494,1028.652587890625
VanillaLensPINN,1426,2,flip_h_r270,H01_enc1,1.7791616916656494,309190.75
